season,player_id,player_name,team,teams,unit,position_group,war_model,raw_epa,final_epa,raw_war,final_war,rank,volume,volume_type,efficiency,success_rate,source_file,model_version,player_key,pff_player_name,grades_run_block,snap_counts_run_block,season_max_te_run_block_snaps,eligible_te_run_block,te_run_block_grade_percentile,te_run_block_volume_factor,te_run_block_base_war_bump,te_run_block_war_adjustment,te_run_block_epa_adjustment,is_te_pff_match,final_war_pre_te_block_adj,final_epa_pre_te_block_adj
2022,00-0032775,D.Robinson,BAL,BAL,Skill,Pass Catcher,Role-Adjusted Skill WAR,3.5986004587224443,-1.2865783998179827,0.0799688990827209,-0.0285906311070662,151,75.0,opportunities,0.0479813394496325,0.4533333333333333,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0032775,,,,,,,0.0,0.0,0.0,0.0,False,-0.0285906311070662,-1.2865783998179827
2022,00-0036970,K.Pitts,ATL,ATL,Skill,Pass Catcher,Role-Adjusted Skill WAR,3.377594560885425,-2.4725733567359645,0.075057656908565,-0.05494607459413249,155,59.0,opportunities,0.057247365438736,0.423728813559322,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036970,Kyle Pitts,52.2,196.0,457.0,True,0.3592233009708738,0.4288840262582057,-0.05,-0.021444201312910287,-0.9649890590809629,True,-0.0335018732812222,-1.5075842976550016
2022,00-0034983,H.Renfrow,LV,LV,Skill,Pass Catcher,Role-Adjusted Skill WAR,3.097914962097703,-1.787263896442724,0.0688425547132823,-0.0397169754765049,153,51.0,opportunities,0.0607434306293667,0.5294117647058824,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0034983,,,,,,,0.0,0.0,0.0,0.0,False,-0.0397169754765049,-1.787263896442724
2022,00-0036182,N.Westbrook-Ikhine,TEN,TEN,Skill,Pass Catcher,Role-Adjusted Skill WAR,2.5198795458761047,-2.3652993126643223,0.0559973232416912,-0.052562206948096,154,50.0,opportunities,0.050397590917522,0.44,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036182,,,,,,,0.0,0.0,0.0,0.0,False,-0.052562206948096,-2.3652993126643223
2022,00-0034829,M.Gesicki,MIA,MIA,Skill,Pass Catcher,Role-Adjusted Skill WAR,2.02874509845882,-3.6835672392938608,0.045083224410196,-0.08185704976208573,160,53.0,opportunities,0.0382782094048834,0.4528301886792453,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0034829,Mike Gesicki,42.3,84.0,457.0,True,0.07766990291262135,0.1838074398249453,-0.1,-0.01838074398249453,-0.8271334792122539,True,-0.0634763057795912,-2.856433760081607
2022,00-0030578,C.Patterson,ATL,ATL,Skill,RB,Role-Adjusted Skill WAR,-18.38944499456388,-2.8846630097879107,-0.4086543332125305,-0.0641036224397313,157,175.0,opportunities,-0.1050825428260792,0.4571428571428571,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0030578,,,,,,,0.0,0.0,0.0,0.0,False,-0.0641036224397313,-2.8846630097879107
2022,00-0033118,K.Drake,BAL,BAL,Skill,RB,Role-Adjusted Skill WAR,-18.42328145423634,-2.918499469460375,-0.4094062545385853,-0.0648555437657861,159,135.0,opportunities,-0.1364687515128617,0.3555555555555555,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033118,,,,,,,0.0,0.0,0.0,0.0,False,-0.0648555437657861,-2.918499469460375
2022,00-0033895,G.Everett,LAC,LAC,Skill,Pass Catcher,Role-Adjusted Skill WAR,1.7325679964029863,-5.003814363231532,0.0385015110311774,-0.1111958747384784,165,89.0,opportunities,0.0194670561393593,0.4831460674157303,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033895,Gerald Everett,48.2,188.0,457.0,True,0.2087378640776699,0.4113785557986871,-0.1,-0.04113785557986871,-1.851203501094092,True,-0.0700580191586097,-3.1526108621374407
2022,00-0033854,D.Ogunbowale,HOU,HOU,Skill,RB,Role-Adjusted Skill WAR,-19.45673498090089,-3.951952996124927,-0.4323718884644642,-0.087821177691665,161,69.0,opportunities,-0.281981666389868,0.3768115942028985,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033854,,,,,,,0.0,0.0,0.0,0.0,False,-0.087821177691665,-3.951952996124927
2022,00-0027966,M.Ingram,NO,NO,Skill,RB,Role-Adjusted Skill WAR,-19.690237280184867,-4.185455295408904,-0.4375608284485526,-0.0930101176757534,162,82.0,opportunities,-0.2401248448803032,0.3658536585365853,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0027966,,,,,,,0.0,0.0,0.0,0.0,False,-0.0930101176757534,-4.185455295408904
2022,00-0035719,D.Samuel,SF,SF,Skill,Pass Catcher,Role-Adjusted Skill WAR,0.560978365530552,-4.324200493009875,0.0124661859006789,-0.0960933442891083,163,136.0,opportunities,0.0041248409230187,0.4191176470588235,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0035719,,,,,,,0.0,0.0,0.0,0.0,False,-0.0960933442891083,-4.324200493009875
2022,00-0037252,G.Dulcich,DEN,DEN,Skill,Pass Catcher,Role-Adjusted Skill WAR,0.4683082182685236,-5.903741537427265,0.010406849294856,-0.13119425638727245,169,55.0,opportunities,0.0085146948776095,0.509090909090909,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0037252,Greg Dulcich,33.8,151.0,457.0,True,0.02912621359223301,0.3304157549234136,-0.1,-0.03304157549234136,-1.4868708971553612,True,-0.0981526808949311,-4.416870640271903
2022,00-0036980,E.Moore,NYJ,NYJ,Skill,Pass Catcher,Role-Adjusted Skill WAR,0.3924862449187325,-4.492692613621695,0.0087219165537496,-0.0998376136360376,164,70.0,opportunities,0.0056069463559818,0.4285714285714285,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036980,,,,,,,0.0,0.0,0.0,0.0,False,-0.0998376136360376,-4.492692613621695
2022,00-0034383,D.Schultz,DAL,DAL,Skill,Pass Catcher,Role-Adjusted Skill WAR,-0.3395475966057498,6.000656477020124,-0.0075455021467944,0.13334792171155832,121,89.0,opportunities,-0.003815141534896,0.5168539325842697,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0034383,Dalton Schultz,65.9,380.0,457.0,True,0.9077669902912622,0.8315098468271335,0.3,0.24945295404814002,11.225382932166301,True,-0.1161050323365817,-5.224726455146177
2022,00-0034764,M.Gallup,DAL,DAL,Skill,Pass Catcher,Role-Adjusted Skill WAR,-0.4773392622954349,-5.362518120835862,-0.0106075391621207,-0.119167069351908,166,74.0,opportunities,-0.0064505305715599,0.4459459459459459,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0034764,,,,,,,0.0,0.0,0.0,0.0,False,-0.119167069351908,-5.362518120835862
2022,00-0034367,N.Hines,IND,"BUF,IND",Skill,Pass Catcher,Role-Adjusted Skill WAR,-0.948001207256162,-5.833180065796589,-0.0210666934945813,-0.1296262236843686,167,61.0,opportunities,-0.015541003397642,0.3442622950819672,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0034367,,,,,,,0.0,0.0,0.0,0.0,False,-0.1296262236843686,-5.833180065796589
2022,00-0036875,R.Stevenson,NE,NE,Skill,RB,Role-Adjusted Skill WAR,-21.344891161462385,-5.840109176686422,-0.4743309146991641,-0.1297802039263649,168,300.0,opportunities,-0.0711496372048746,0.3966666666666666,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036875,,,,,,,0.0,0.0,0.0,0.0,False,-0.1297802039263649,-5.840109176686422
2022,00-0036554,N.Collins,HOU,HOU,Skill,Pass Catcher,Role-Adjusted Skill WAR,-1.327055662788864,-6.212234521329291,-0.0294901258397525,-0.1380496560295398,170,66.0,opportunities,-0.0201069039816494,0.4393939393939394,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036554,,,,,,,0.0,0.0,0.0,0.0,False,-0.1380496560295398,-6.212234521329291
2022,00-0037816,R.Doubs,GB,GB,Skill,Pass Catcher,Role-Adjusted Skill WAR,-1.861511427831096,-6.746690286371523,-0.0413669206184688,-0.149926450808256,172,68.0,opportunities,-0.0273751680563396,0.4705882352941176,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0037816,,,,,,,0.0,0.0,0.0,0.0,False,-0.149926450808256,-6.746690286371523
2022,00-0033856,L.Fournette,TB,TB,Skill,RB,Role-Adjusted Skill WAR,-23.4496188356762,-7.944836850900238,-0.5211026407928044,-0.1765519300200052,173,272.0,opportunities,-0.0862118339546919,0.4411764705882353,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033856,,,,,,,0.0,0.0,0.0,0.0,False,-0.1765519300200052,-7.944836850900238
2022,00-0036862,B.Skowronek,LA,LA,Skill,Pass Catcher,Role-Adjusted Skill WAR,-3.5146712251589625,-8.39985008369939,-0.0781038050035325,-0.1866633351933198,174,62.0,opportunities,-0.05668824556708,0.4032258064516129,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036862,,,,,,,0.0,0.0,0.0,0.0,False,-0.1866633351933198,-8.39985008369939
2022,00-0033591,N.Brown,DAL,DAL,Skill,Pass Catcher,Role-Adjusted Skill WAR,-3.5267449333169054,-8.411923791857333,-0.0783721096292645,-0.1869316398190518,175,75.0,opportunities,-0.0470232657775587,0.48,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033591,,,,,,,0.0,0.0,0.0,0.0,False,-0.1869316398190518,-8.411923791857333
2022,00-0035662,M.Brown,ARI,ARI,Skill,Pass Catcher,Role-Adjusted Skill WAR,-3.5599758413264686,-8.445154699866896,-0.0791105742516993,-0.1876701044414865,176,108.0,opportunities,-0.0329627392715413,0.4351851851851852,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0035662,,,,,,,0.0,0.0,0.0,0.0,False,-0.1876701044414865,-8.445154699866896
2022,00-0036326,C.Claypool,PIT,"CHI,PIT",Skill,Pass Catcher,Role-Adjusted Skill WAR,-3.577493378170087,-8.462672236710514,-0.0794998528482241,-0.1880593830380114,177,88.0,opportunities,-0.0406533338428418,0.4545454545454545,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036326,,,,,,,0.0,0.0,0.0,0.0,False,-0.1880593830380114,-8.462672236710514
2022,00-0036493,D.Jackson,IND,IND,Skill,RB,Role-Adjusted Skill WAR,-24.15963563588064,-8.65485365110467,-0.5368807919084585,-0.1923300811356593,178,102.0,opportunities,-0.2368591729007905,0.3823529411764705,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036493,,,,,,,0.0,0.0,0.0,0.0,False,-0.1923300811356593,-8.65485365110467
2022,00-0035216,D.Johnson,PIT,PIT,Skill,Pass Catcher,Role-Adjusted Skill WAR,-4.38128287919246,-9.266461737732886,-0.0973618417598324,-0.2059213719496197,179,156.0,opportunities,-0.0280851466614901,0.4679487179487179,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0035216,,,,,,,0.0,0.0,0.0,0.0,False,-0.2059213719496197,-9.266461737732886
2022,00-0037838,I.Likely,BAL,BAL,Skill,Pass Catcher,Role-Adjusted Skill WAR,-5.353232456865444,-6.516310658950729,-0.1189607212636765,-0.1448069035322384,171,60.0,opportunities,-0.0892205409477574,0.35,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0037838,Isaiah Likely,76.5,126.0,457.0,True,1.0,0.27571115973741794,0.3,0.08271334792122538,3.722100656455142,True,-0.2275202514534638,-10.238411315405871
2022,00-0035639,P.Campbell,IND,IND,Skill,Pass Catcher,Role-Adjusted Skill WAR,-5.701594955385628,-10.586773813926056,-0.1267021101196806,-0.2352616403094679,180,97.0,opportunities,-0.0587793294369652,0.4948453608247423,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0035639,,,,,,,0.0,0.0,0.0,0.0,False,-0.2352616403094679,-10.586773813926056
2022,00-0036924,Mi.Carter,NYJ,NYJ,Skill,RB,Role-Adjusted Skill WAR,-26.17560435432956,-10.670822369553598,-0.5816800967628791,-0.2371293859900799,181,168.0,opportunities,-0.1558071687757712,0.369047619047619,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036924,,,,,,,0.0,0.0,0.0,0.0,False,-0.2371293859900799,-10.670822369553598
2022,00-0036893,N.Harris,PIT,PIT,Skill,RB,Role-Adjusted Skill WAR,-26.20023243499957,-10.695450450223609,-0.5822273874444349,-0.2376766766716357,182,325.0,opportunities,-0.0806160997999986,0.4092307692307692,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036893,,,,,,,0.0,0.0,0.0,0.0,False,-0.2376766766716357,-10.695450450223609
2022,00-0038134,K.Walker,SEA,SEA,Skill,RB,Role-Adjusted Skill WAR,-26.76913404807224,-11.26435206329628,-0.5948696455127165,-0.2503189347399173,183,263.0,opportunities,-0.1017837796504648,0.338403041825095,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0038134,,,,,,,0.0,0.0,0.0,0.0,False,-0.2503189347399173,-11.26435206329628
2022,00-0033948,Ja.Williams,DET,DET,Skill,RB,Role-Adjusted Skill WAR,-26.94761340082985,-11.442831416053892,-0.5988358533517746,-0.2542851425789754,184,279.0,opportunities,-0.0965864279599636,0.4265232974910394,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033948,,,,,,,0.0,0.0,0.0,0.0,False,-0.2542851425789754,-11.442831416053892
2022,00-0034844,S.Barkley,NYG,NYG,Skill,RB,Role-Adjusted Skill WAR,-28.11041257086687,-12.605630586090909,-0.6246758349081527,-0.2801251241353535,185,372.0,opportunities,-0.0755656251905023,0.3655913978494624,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0034844,,,,,,,0.0,0.0,0.0,0.0,False,-0.2801251241353535,-12.605630586090909
2022,00-0032144,M.Gordon,DEN,DEN,Skill,RB,Role-Adjusted Skill WAR,-28.614849279580955,-13.110067294804992,-0.6358855395462435,-0.2913348287734443,186,122.0,opportunities,-0.234547944914598,0.3852459016393442,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0032144,,,,,,,0.0,0.0,0.0,0.0,False,-0.2913348287734443,-13.110067294804992
2022,00-0031260,L.Thomas,WAS,WAS,Skill,Pass Catcher,Role-Adjusted Skill WAR,-8.530384151428544,-16.005278546074003,-0.1895640922539676,-0.35567285657942227,187,61.0,opportunities,-0.1398423631381728,0.4262295081967213,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0031260,Logan Thomas,37.0,263.0,457.0,True,0.038834951456310676,0.5754923413566739,-0.1,-0.0575492341356674,-2.589715536105033,True,-0.2981236224437549,-13.41556300996897
2022,00-0031549,N.Agholor,NE,NE,Skill,Pass Catcher,Role-Adjusted Skill WAR,-12.491907305548832,-17.37708616408926,-0.2775979401233073,-0.3861574703130946,188,53.0,opportunities,-0.2356963642556383,0.3396226415094339,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0031549,,,,,,,0.0,0.0,0.0,0.0,False,-0.3861574703130946,-17.37708616408926
2022,00-0036271,Q.Watkins,PHI,PHI,Skill,Pass Catcher,Role-Adjusted Skill WAR,-15.46652602288846,-20.351704881428887,-0.3437005782864102,-0.4522601084761975,189,54.0,opportunities,-0.2864171485720085,0.3148148148148148,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036271,,,,,,,0.0,0.0,0.0,0.0,False,-0.4522601084761975,-20.351704881428887
2022,00-0037258,D.Pierce,HOU,HOU,Skill,RB,Role-Adjusted Skill WAR,-36.76452076846684,-21.259738783690874,-0.8169893504103741,-0.4724386396375749,190,259.0,opportunities,-0.1419479566350071,0.3783783783783784,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0037258,,,,,,,0.0,0.0,0.0,0.0,False,-0.4724386396375749,-21.259738783690874
2022,00-0033893,D.Cook,MIN,MIN,Skill,RB,Role-Adjusted Skill WAR,-42.08107742201658,-26.57629543724062,-0.9351350538225908,-0.5905843430497916,191,320.0,opportunities,-0.1315033669438018,0.353125,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033893,,,,,,,0.0,0.0,0.0,0.0,False,-0.5905843430497916,-26.57629543724062
2022,00-0032602,J.McKissic,WAS,WAS,Skill,Pass Catcher,Role-Adjusted Skill WAR,-21.779357786103382,-26.66453664464381,-0.4839857285800752,-0.5925452587698625,192,64.0,opportunities,-0.3403024654078654,0.328125,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0032602,,,,,,,0.0,0.0,0.0,0.0,False,-0.5925452587698625,-26.66453664464381
2022,00-0033906,A.Kamara,NO,NO,Skill,RB,Role-Adjusted Skill WAR,-44.45132615515048,-28.94654417037452,-0.987807247892233,-0.6432565371194338,193,300.0,opportunities,-0.1481710871838349,0.3933333333333333,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033906,,,,,,,0.0,0.0,0.0,0.0,False,-0.6432565371194338,-28.94654417037452
2022,00-0036223,J.Taylor,IND,IND,Skill,RB,Role-Adjusted Skill WAR,-46.20121846423292,-30.69643647945696,-1.0266937436496204,-0.6821430328768212,194,234.0,opportunities,-0.1974411045480039,0.3632478632478632,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036223,,,,,,,0.0,0.0,0.0,0.0,False,-0.6821430328768212,-30.69643647945696
2022,00-0030288,R.Burkhead,HOU,HOU,Skill,Pass Catcher,Role-Adjusted Skill WAR,-30.70012534235333,-35.58530420089376,-0.6822250076078519,-0.7907845377976391,195,77.0,opportunities,-0.3987029265240693,0.3116883116883117,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0030288,,,,,,,0.0,0.0,0.0,0.0,False,-0.7907845377976391,-35.58530420089376
2023,00-0036358,C.Lamb,DAL,DAL,Skill,Pass Catcher,Role-Adjusted Skill WAR,111.90834425777824,103.77298122736626,2.4868520946172947,2.3060662494970283,1,196.0,opportunities,0.5709609400907054,0.6224489795918368,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036358,,,,,,,0.0,0.0,0.0,0.0,False,2.3060662494970283,103.77298122736626
2023,00-0033040,T.Hill,MIA,MIA,Skill,Pass Catcher,Role-Adjusted Skill WAR,90.571288957807,82.43592592739502,2.012695310173489,1.8319094650532224,2,178.0,opportunities,0.5088274660550955,0.5730337078651685,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033040,,,,,,,0.0,0.0,0.0,0.0,False,1.8319094650532224,82.43592592739502
2023,00-0036261,B.Aiyuk,SF,SF,Skill,Pass Catcher,Role-Adjusted Skill WAR,81.7904670821315,73.6551040517195,1.8175659351584776,1.6367800900382117,3,105.0,opportunities,0.7789568293536333,0.6952380952380952,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036261,,,,,,,0.0,0.0,0.0,0.0,False,1.6367800900382117,73.6551040517195
2023,00-0036963,A.St. Brown,DET,DET,Skill,Pass Catcher,Role-Adjusted Skill WAR,72.57896748631929,64.44360445590729,1.6128659441404285,1.432080099020162,5,169.0,opportunities,0.4294613460728951,0.591715976331361,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036963,,,,,,,0.0,0.0,0.0,0.0,False,1.432080099020162,64.44360445590729
2023,00-0036554,N.Collins,HOU,HOU,Skill,Pass Catcher,Role-Adjusted Skill WAR,72.50238889168057,64.36702586126857,1.6111641975929014,1.430378352472635,6,111.0,opportunities,0.6531746746998249,0.6036036036036037,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036554,,,,,,,0.0,0.0,0.0,0.0,False,1.430378352472635,64.36702586126857
2023,00-0039075,P.Nacua,LA,LA,Skill,Pass Catcher,Role-Adjusted Skill WAR,71.67579401431547,63.54043098390349,1.5927954225403438,1.4120095774200774,7,172.0,opportunities,0.416719732641369,0.5581395348837209,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0039075,,,,,,,0.0,0.0,0.0,0.0,False,1.4120095774200774,63.54043098390349
2023,00-0035676,A.Brown,PHI,PHI,Skill,Pass Catcher,Role-Adjusted Skill WAR,65.87283749351666,57.73747446310467,1.463840833189259,1.2830549880689923,8,158.0,opportunities,0.4169166929969408,0.5379746835443038,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0035676,,,,,,,0.0,0.0,0.0,0.0,False,1.2830549880689923,57.73747446310467
2023,00-0039040,D.Achane,MIA,MIA,Skill,RB,Role-Adjusted Skill WAR,34.72569416405174,57.17530539023056,0.771682092534483,1.2705623420051235,9,140.0,opportunities,0.2480406726003695,0.5214285714285715,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0039040,,,,,,,0.0,0.0,0.0,0.0,False,1.2705623420051235,57.17530539023056
2023,00-0034827,D.Moore,CHI,CHI,Skill,Pass Catcher,Role-Adjusted Skill WAR,62.67598683936771,54.54062380895572,1.3927997075415046,1.2120138624212382,10,142.0,opportunities,0.4413801890096318,0.5633802816901409,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0034827,,,,,,,0.0,0.0,0.0,0.0,False,1.2120138624212382,54.54062380895572
2023,00-0030279,K.Allen,LAC,LAC,Skill,Pass Catcher,Role-Adjusted Skill WAR,60.987223743940994,52.85186071352901,1.3552716387542445,1.174485793633978,11,152.0,opportunities,0.4012317351575065,0.5986842105263158,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0030279,,,,,,,0.0,0.0,0.0,0.0,False,1.174485793633978,52.85186071352901
2023,00-0030035,A.Thielen,CAR,CAR,Skill,Pass Catcher,Role-Adjusted Skill WAR,60.964818513977264,52.82945548356528,1.3547737447550503,1.173987899634784,12,139.0,opportunities,0.4385958166473184,0.5899280575539568,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0030035,,,,,,,0.0,0.0,0.0,0.0,False,1.173987899634784,52.82945548356528
2023,00-0033288,G.Kittle,SF,SF,Skill,Pass Catcher,Role-Adjusted Skill WAR,60.24068844632767,65.0221720681835,1.338681965473948,1.444937157070744,4,91.0,opportunities,0.6619855873222821,0.6373626373626373,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033288,George Kittle,81.1,443.0,463.0,True,1.0,0.9568034557235421,0.3,0.2870410367170626,12.916846652267818,True,1.1578961203536815,52.10532541591568
2023,00-0036900,J.Chase,CIN,CIN,Skill,Pass Catcher,Role-Adjusted Skill WAR,57.80925483683911,49.67389180642712,1.2846501074853136,1.1038642623650472,13,148.0,opportunities,0.3906030732218858,0.5472972972972973,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036900,,,,,,,0.0,0.0,0.0,0.0,False,1.1038642623650472,49.67389180642712
2023,00-0038977,N.Dell,HOU,HOU,Skill,Pass Catcher,Role-Adjusted Skill WAR,56.080369495583234,47.94500646517125,1.246230433235183,1.0654445881149166,14,156.0,opportunities,0.3594895480486105,0.5256410256410257,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0038977,,,,,,,0.0,0.0,0.0,0.0,False,1.0654445881149166,47.94500646517125
2023,00-0031408,M.Evans,TB,TB,Skill,Pass Catcher,Role-Adjusted Skill WAR,54.08850365635298,45.95314062594099,1.201966747918955,1.021180902798689,15,137.0,opportunities,0.3948065960317735,0.5255474452554745,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0031408,,,,,,,0.0,0.0,0.0,0.0,False,1.021180902798689,45.95314062594099
2023,00-0033280,C.McCaffrey,SF,SF,Skill,RB,Role-Adjusted Skill WAR,20.84311111657457,43.29272234275339,0.4631802470349904,0.9620604965056312,16,355.0,opportunities,0.0587129890607734,0.4873239436619718,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033280,,,,,,,0.0,0.0,0.0,0.0,False,0.9620604965056312,43.29272234275339
2023,00-0035719,D.Samuel,SF,SF,Skill,Pass Catcher,Role-Adjusted Skill WAR,51.1822919559247,43.04692892551271,1.1373842656872155,0.9565984205669492,17,126.0,opportunities,0.4062086663168627,0.5555555555555556,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0035719,,,,,,,0.0,0.0,0.0,0.0,False,0.9565984205669492,43.04692892551271
2023,00-0038454,K.Mitchell,BAL,BAL,Skill,RB,Role-Adjusted Skill WAR,19.994751084518057,42.44436231069689,0.444327801878179,0.9432080513488196,18,58.0,opportunities,0.3447370876641044,0.5344827586206896,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0038454,,,,,,,0.0,0.0,0.0,0.0,False,0.9432080513488196,42.44436231069689
2023,00-0033921,C.Godwin,TB,TB,Skill,Pass Catcher,Role-Adjusted Skill WAR,48.37028028323749,40.2349172528255,1.0748951174052774,0.894109272285011,19,135.0,opportunities,0.3582983724684258,0.5037037037037037,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033921,,,,,,,0.0,0.0,0.0,0.0,False,0.894109272285011,40.2349172528255
2023,00-0030506,T.Kelce,KC,KC,Skill,Pass Catcher,Role-Adjusted Skill WAR,48.01501512007571,37.070796798087045,1.0670003360016824,0.8237954844019344,24,121.0,opportunities,0.3968183067774852,0.5950413223140496,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0030506,Travis Kelce,46.9,289.0,463.0,True,0.2,0.6241900647948164,-0.1,-0.06241900647948165,-2.8088552915766742,True,0.886214490881416,39.87965208966372
2023,00-0031687,R.Mostert,MIA,MIA,Skill,RB,Role-Adjusted Skill WAR,15.949348473296348,38.39895969947518,0.3544299660732521,0.8533102155438927,20,241.0,opportunities,0.0661798691838022,0.4522821576763485,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0031687,,,,,,,0.0,0.0,0.0,0.0,False,0.8533102155438927,38.39895969947518
2023,00-0031544,A.Cooper,CLE,CLE,Skill,Pass Catcher,Role-Adjusted Skill WAR,46.09748478105425,37.96212175064226,1.0243885506900945,0.8436027055698281,21,130.0,opportunities,0.3545960367773403,0.5076923076923077,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0031544,,,,,,,0.0,0.0,0.0,0.0,False,0.8436027055698281,37.96212175064226
2023,00-0033357,T.Hill,NO,NO,Skill,RB,Role-Adjusted Skill WAR,14.823183072622566,37.79180077828303,0.3294040682805014,0.8398177950729563,22,118.0,opportunities,0.1256201955306997,0.5423728813559322,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033357,Taysom Hill,57.3,89.0,463.0,True,0.64,0.19222462203023757,0.06,0.011533477321814254,0.5190064794816415,True,0.8282843177511421,37.272794298801394
2023,00-0036613,J.Waddle,MIA,MIA,Skill,Pass Catcher,Role-Adjusted Skill WAR,45.26743109439635,37.13206806398436,1.0059429132088078,0.8251570680885414,23,107.0,opportunities,0.4230601036859472,0.5981308411214953,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0036613,,,,,,,0.0,0.0,0.0,0.0,False,0.8251570680885414,37.13206806398436
2023,00-0033553,J.Conner,ARI,ARI,Skill,RB,Role-Adjusted Skill WAR,14.374292054801144,36.82390328097997,0.3194287123289143,0.8183089617995549,25,245.0,opportunities,0.0586705798155148,0.4204081632653061,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0033553,,,,,,,0.0,0.0,0.0,0.0,False,0.8183089617995549,36.82390328097997
2023,00-0037239,C.Olave,NO,NO,Skill,Pass Catcher,Role-Adjusted Skill WAR,43.3984927947194,35.26312976430741,0.9644109509937644,0.783625105873498,26,139.0,opportunities,0.3122193726238805,0.5611510791366906,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0037239,,,,,,,0.0,0.0,0.0,0.0,False,0.783625105873498,35.26312976430741
2023,00-0035640,D.Metcalf,SEA,SEA,Skill,Pass Catcher,Role-Adjusted Skill WAR,42.64521705119913,34.509854020787145,0.9476714900266474,0.766885644906381,27,119.0,opportunities,0.3583631684974717,0.5126050420168067,skill_war_2022_2024.csv,offensive_war_v1_2022_2025,00-0035640,,,,,,,0.0,0.0,0.0,0.0,False,0.766885644906381,34.509854020787145
