season,player_id,player_name,position_group,receiving_epa,targets,receptions,receiving_successes,receiving_yards,receiving_tds,air_epa,yac_epa,air_yards,yards_after_catch,primary_team,teams,rushing_epa,carries,rushing_successes,rushing_yards,rushing_tds,total_epa,opportunities,touches,total_successes,war,epa_per_opportunity,epa_per_touch,success_rate,qualified_skill,raw_war_rank,qualified_war_rank,role_replacement_war,role_replacement_epa,raw_skill_war,raw_skill_epa,role_adjusted_skill_war,role_adjusted_skill_epa,role_adjusted_skill_war_rank,team,pff_player_name,grades_run_block,snap_counts_run_block,season_max_te_run_block_snaps,eligible_te_run_block,te_run_block_grade_percentile,te_run_block_volume_factor,te_run_block_base_war_bump,te_run_block_war_adjustment,te_run_block_epa_adjustment,is_te_pff_match,role_adjusted_skill_war_pre_te_block_adj,role_adjusted_skill_epa_pre_te_block_adj,war_pre_te_block_adj,total_epa_pre_te_block_adj
2022,00-0036360,C.Edwards-Helaire,RB,10.22961116497754,23.0,17.0,14.0,151.0,3.0,-12.29274432756938,22.52235549254692,10.0,144.0,KC,KC,1.9969222918880407,71.0,29.0,302.0,3.0,12.226533456865582,94.0,88.0,43.0,0.2717007434859018,0.1300695048602721,0.1389378801916543,0.4574468085106383,True,97,80,-0.3445507107727992,-15.504781984775963,0.2717007434859018,12.226533456865582,0.616251454258701,27.731315441641545,35,,,,,,,,0.0,0.0,0.0,0.0,False,0.616251454258701,27.731315441641545,0.2717007434859018,12.226533456865582
2022,00-0033536,M.Williams,Pass Catcher,31.584319500410423,93.0,63.0,54.0,895.0,4.0,91.7623971048922,-60.17807760448177,1111.0,324.0,LAC,LAC,0.0,0.0,0.0,0.0,0.0,31.584319500410423,93.0,63.0,54.0,0.7018737666757872,0.3396163387140906,0.5013384047684194,0.5806451612903226,True,27,26,0.1085595301897872,4.885178858540427,0.7018737666757872,31.584319500410423,0.5933142364859999,26.699140641869995,36,,,,,,,,0.0,0.0,0.0,0.0,False,0.5933142364859999,26.699140641869995,0.7018737666757872,31.584319500410423
2022,00-0037740,G.Wilson,Pass Catcher,33.51924622376474,147.0,83.0,72.0,1096.0,4.0,137.4414440089604,-103.92219778519564,1548.0,384.0,NYJ,NYJ,-2.266002023476176,4.0,1.0,4.0,0.0,31.253244200288563,151.0,87.0,73.0,0.6945165377841903,0.2069751271542289,0.3592326919573398,0.4834437086092715,True,28,27,0.1085595301897872,4.885178858540427,0.6945165377841903,31.253244200288563,0.5859570075944031,26.36806534174813,37,,,,,,,,0.0,0.0,0.0,0.0,False,0.5859570075944031,26.36806534174813,0.6945165377841903,31.253244200288563
2022,00-0034775,C.Kirk,Pass Catcher,31.98359593865924,134.0,84.0,70.0,1093.0,8.0,83.34221034205984,-50.411614403400606,1216.0,365.0,JAX,JAX,-0.8311991388909516,5.0,2.0,11.0,0.0,31.15239679976829,139.0,89.0,72.0,0.6922754844392953,0.224117962588261,0.3500269303344752,0.5179856115107914,True,29,28,0.1085595301897872,4.885178858540427,0.6922754844392953,31.15239679976829,0.5837159542495081,26.267217941227862,38,,,,,,,,0.0,0.0,0.0,0.0,False,0.5837159542495081,26.267217941227862,0.6922754844392953,31.15239679976829
2022,00-0035261,T.Pollard,RB,6.240905504866463,55.0,39.0,26.0,371.0,3.0,-27.78420407586964,34.0251095807361,75.0,347.0,DAL,DAL,4.520954054623514,193.0,78.0,1007.0,9.0,10.761859559489976,248.0,232.0,104.0,0.2391524346553328,0.0433945949979434,0.0463873256874568,0.4193548387096774,True,106,86,-0.3445507107727992,-15.504781984775963,0.2391524346553328,10.761859559489976,0.5837031454281321,26.26664154426594,39,,,,,,,,0.0,0.0,0.0,0.0,False,0.5837031454281321,26.26664154426594,0.2391524346553328,10.761859559489976
2022,00-0037248,J.Cook,RB,3.8727364157707536,32.0,21.0,16.0,180.0,1.0,-5.21585164181306,9.088588057583816,82.0,132.0,BUF,BUF,6.5008755439776,89.0,40.0,507.0,2.0,10.373611959748354,121.0,110.0,56.0,0.2305247102166301,0.0857323302458541,0.0943055632704395,0.4628099173553719,True,111,88,-0.3445507107727992,-15.504781984775963,0.2305247102166301,10.373611959748354,0.5750754209894293,25.87839394452432,40,,,,,,,,0.0,0.0,0.0,0.0,False,0.5750754209894293,25.87839394452432,0.2305247102166301,10.373611959748354
2022,00-0033699,A.Ekeler,RB,12.586065592543004,127.0,107.0,59.0,708.0,5.0,-96.37575540627586,108.96182099881888,-101.0,843.0,LAC,LAC,-2.574200863173673,204.0,85.0,915.0,13.0,10.011864729369332,331.0,311.0,144.0,0.222485882874874,0.0302473254663726,0.0321924910912197,0.4350453172205438,True,115,89,-0.3445507107727992,-15.504781984775963,0.222485882874874,10.011864729369332,0.5670365936476732,25.516646714145296,41,,,,,,,,0.0,0.0,0.0,0.0,False,0.5670365936476732,25.516646714145296,0.222485882874874,10.011864729369332
2022,00-0033293,A.Jones,RB,-2.2622735653381523,73.0,59.0,29.0,397.0,5.0,-49.86680997282383,46.55153640748568,-16.0,477.0,GB,GB,12.084998125123096,213.0,99.0,1121.0,2.0,9.822724559784945,286.0,272.0,128.0,0.2182827679952209,0.0343451907684788,0.0361129579403858,0.4475524475524475,True,117,90,-0.3445507107727992,-15.504781984775963,0.2182827679952209,9.822724559784945,0.5628334787680201,25.327506544560904,42,,,,,,,,0.0,0.0,0.0,0.0,False,0.5628334787680201,25.327506544560904,0.2182827679952209,9.822724559784945
2022,00-0031381,D.Adams,Pass Catcher,34.0245853953429,181.0,100.0,82.0,1516.0,15.0,166.9394934618944,-131.96790806655147,2129.0,493.0,LV,LV,-3.830479648313485,3.0,0.0,-1.0,0.0,30.19410574702942,184.0,103.0,82.0,0.6709801277117649,0.1640984007990729,0.2931466577381497,0.4456521739130434,True,30,29,0.1085595301897872,4.885178858540427,0.6709801277117649,30.19410574702942,0.5624205975219776,25.30892688848899,43,,,,,,,,0.0,0.0,0.0,0.0,False,0.5624205975219776,25.30892688848899,0.6709801277117649,30.19410574702942
2022,00-0036158,J.Dobbins,RB,0.1182316368167628,8.0,7.0,3.0,42.0,1.0,-6.440586503420491,6.558818140237253,4.0,39.0,BAL,BAL,9.095251672691354,92.0,49.0,520.0,2.0,9.213483309508115,100.0,99.0,52.0,0.2047440735446248,0.0921348330950811,0.0930654879748294,0.52,True,119,91,-0.3445507107727992,-15.504781984775963,0.2047440735446248,9.213483309508115,0.5492947843174241,24.71826529428408,45,,,,,,,,0.0,0.0,0.0,0.0,False,0.5492947843174241,24.71826529428408,0.2047440735446248,9.213483309508115
2022,00-0034753,M.Andrews,Pass Catcher,25.188454185823723,114.0,73.0,65.0,849.0,5.0,78.98327530352981,-54.84782111770609,1105.0,243.0,BAL,BAL,3.922593345632777,3.0,3.0,8.0,0.0,39.50929698441055,117.0,76.0,68.0,0.8779843774313455,0.2488123720637307,0.3830400990981118,0.5811965811965812,True,31,30,0.1085595301897872,4.885178858540427,0.6469121673657,29.1110475314565,0.7694248472415582,34.62411812587012,23,,Mark Andrews,70.1,352.0,457.0,True,0.9611650485436893,0.7702407002188184,0.3,0.23107221006564552,10.398249452954047,True,0.5383526371759128,24.22586867291607,0.6469121673657,29.1110475314565
2022,00-0033009,T.Boyd,Pass Catcher,28.99062020583348,85.0,58.0,51.0,764.0,6.0,61.87974417864832,-32.048123972814835,755.0,249.0,CIN,CIN,0.0,0.0,0.0,0.0,0.0,28.99062020583348,85.0,58.0,51.0,0.6442360045740774,0.3410661200686292,0.499838279410922,0.6,True,32,31,0.1085595301897872,4.885178858540427,0.6442360045740774,28.99062020583348,0.5356764743842901,24.10544134729305,46,,,,,,,,0.0,0.0,0.0,0.0,False,0.5356764743842901,24.10544134729305,0.6442360045740774,28.99062020583348
2022,00-0033921,C.Godwin,Pass Catcher,29.798729561303464,145.0,104.0,84.0,1021.0,3.0,27.091004320711363,3.548725240592099,820.0,510.0,TB,TB,-1.5077545003732666,3.0,0.0,5.0,0.0,28.2909750609302,148.0,107.0,84.0,0.6286883346873378,0.191155236898177,0.2644016360834598,0.5675675675675675,True,33,32,0.1085595301897872,4.885178858540427,0.6286883346873378,28.2909750609302,0.5201288044975505,23.40579620238977,47,,,,,,,,0.0,0.0,0.0,0.0,False,0.5201288044975505,23.40579620238977,0.6286883346873378,28.2909750609302
2022,00-0030279,K.Allen,Pass Catcher,27.14227377292331,89.0,66.0,47.0,766.0,4.0,61.22875472900341,-34.0864809560801,770.0,257.0,LAC,LAC,0.5883960318751633,1.0,1.0,8.0,0.0,27.73066980479848,90.0,67.0,48.0,0.6162371067732995,0.3081185533866497,0.4138905941014698,0.5333333333333333,True,34,33,0.1085595301897872,4.885178858540427,0.6162371067732995,27.73066980479848,0.5076775765835122,22.84549094625805,48,,,,,,,,0.0,0.0,0.0,0.0,False,0.5076775765835122,22.84549094625805,0.6162371067732995,27.73066980479848
2022,00-0032392,A.Hooper,Pass Catcher,26.15070104814368,60.0,41.0,36.0,444.0,2.0,27.40276722097769,-1.2520661728340194,480.0,130.0,TEN,TEN,0.0,0.0,0.0,0.0,0.0,24.447199954051776,60.0,41.0,36.0,0.5432711100900393,0.4358450174690612,0.637821976783992,0.6,True,36,34,0.1085595301897872,4.885178858540427,0.5811266899587483,26.15070104814368,0.43471157990025205,19.562021095511344,54,,Austin Hooper,46.7,173.0,457.0,True,0.1941747572815534,0.3785557986870897,-0.1,-0.03785557986870897,-1.7035010940919038,True,0.472567159768961,21.26552218960325,0.5811266899587483,26.15070104814368
2022,00-0031408,M.Evans,Pass Catcher,26.09129819275416,128.0,77.0,65.0,1134.0,6.0,147.46815498819342,-120.42985679543926,1677.0,216.0,TB,TB,0.0,0.0,0.0,0.0,0.0,26.09129819275416,128.0,77.0,65.0,0.579806626505648,0.2038382671308918,0.3388480284773267,0.5078125,True,37,35,0.1085595301897872,4.885178858540427,0.579806626505648,26.09129819275416,0.4712470963158607,21.206119334213728,49,,,,,,,,0.0,0.0,0.0,0.0,False,0.4712470963158607,21.206119334213728,0.579806626505648,26.09129819275416
2022,00-0036331,D.Duvernay,Pass Catcher,19.672693191823782,49.0,37.0,29.0,407.0,3.0,31.944352746446384,-12.271659554622602,437.0,159.0,BAL,BAL,5.453733798582107,12.0,8.0,84.0,1.0,25.12642699040589,61.0,49.0,37.0,0.558365044231242,0.4119086391869818,0.5127842242939977,0.6065573770491803,True,38,36,0.1085595301897872,4.885178858540427,0.558365044231242,25.12642699040589,0.4498055140414547,20.24124813186546,50,,,,,,,,0.0,0.0,0.0,0.0,False,0.4498055140414547,20.24124813186546,0.558365044231242,25.12642699040589
2022,00-0034972,A.Mattison,RB,4.290313577837184,18.0,15.0,9.0,91.0,1.0,-14.358242830610834,18.64855640844802,-33.0,121.0,MIN,MIN,0.3825849905551881,74.0,34.0,283.0,5.0,4.672898568392371,92.0,89.0,43.0,0.1038421904087193,0.0507923757433953,0.0525044782965435,0.4673913043478261,True,178,106,-0.3445507107727992,-15.504781984775963,0.1038421904087193,4.672898568392371,0.4483929011815185,20.177680553168337,51,,,,,,,,0.0,0.0,0.0,0.0,False,0.4483929011815185,20.177680553168337,0.1038421904087193,4.672898568392371
2022,00-0036345,K.Osborn,Pass Catcher,21.834048940413645,90.0,60.0,49.0,650.0,5.0,56.02575651617372,-34.19170757576007,753.0,300.0,MIN,MIN,3.177500358265535,3.0,3.0,6.0,0.0,25.01154929867917,93.0,63.0,52.0,0.555812206637315,0.2689413903083782,0.3970087190266536,0.5591397849462365,True,39,37,0.1085595301897872,4.885178858540427,0.555812206637315,25.01154929867917,0.4472526764475277,20.12637044013875,52,,,,,,,,0.0,0.0,0.0,0.0,False,0.4472526764475277,20.12637044013875,0.555812206637315,25.01154929867917
2022,00-0037239,C.Olave,Pass Catcher,24.856349911270897,120.0,72.0,68.0,1044.0,5.0,128.98189710212466,-105.17854719085376,1686.0,210.0,NO,NO,0.0,0.0,0.0,0.0,0.0,24.856349911270897,120.0,72.0,68.0,0.5523633313615754,0.2071362492605908,0.3452270821009847,0.5666666666666667,True,40,38,0.1085595301897872,4.885178858540427,0.5523633313615754,24.856349911270897,0.4438038011717882,19.97117105273047,53,,,,,,,,0.0,0.0,0.0,0.0,False,0.4438038011717882,19.97117105273047,0.5523633313615754,24.856349911270897
2022,00-0036988,J.Palmer,Pass Catcher,23.62848359274522,108.0,72.0,56.0,771.0,3.0,63.38503539937665,-40.80955180663143,929.0,252.0,LAC,LAC,0.7268566800048575,1.0,1.0,4.0,0.0,24.35534027275008,109.0,73.0,57.0,0.5412297838388906,0.2234434887408264,0.3336347982568504,0.5229357798165137,True,41,39,0.1085595301897872,4.885178858540427,0.5412297838388906,24.35534027275008,0.4326702536491034,19.47016141420965,55,,,,,,,,0.0,0.0,0.0,0.0,False,0.4326702536491034,19.47016141420965,0.5412297838388906,24.35534027275008
2022,00-0036900,J.Chase,Pass Catcher,30.303484140081736,134.0,87.0,74.0,1046.0,10.0,95.60079221083748,-65.29730807075575,1220.0,421.0,CIN,CIN,-6.022194173652679,5.0,1.0,8.0,0.0,24.281289966429057,139.0,92.0,75.0,0.5395842214762012,0.1746855393268277,0.2639270648524897,0.539568345323741,True,42,40,0.1085595301897872,4.885178858540427,0.5395842214762012,24.281289966429057,0.4310246912864139,19.39611110788863,56,,,,,,,,0.0,0.0,0.0,0.0,False,0.4310246912864139,19.39611110788863,0.5395842214762012,24.281289966429057
2022,00-0034348,C.Sutton,Pass Catcher,23.83066186905464,109.0,64.0,55.0,829.0,2.0,121.10166437884752,-97.27100250979288,1343.0,147.0,DEN,DEN,0.1708747568773105,1.0,1.0,5.0,0.0,24.001536625931944,110.0,65.0,56.0,0.5333674805762654,0.2181957875084722,0.3692544096297222,0.509090909090909,True,43,41,0.1085595301897872,4.885178858540427,0.5333674805762654,24.001536625931944,0.4248079503864781,19.11635776739152,57,,,,,,,,0.0,0.0,0.0,0.0,False,0.4248079503864781,19.11635776739152,0.5333674805762654,24.001536625931944
2022,00-0036555,C.Hubbard,RB,1.768734603920496,17.0,14.0,9.0,147.0,0.0,-9.476294523861725,11.24502912778222,9.0,142.0,CAR,CAR,1.7931845982690926,95.0,41.0,466.0,2.0,3.5619192021895887,112.0,109.0,50.0,0.0791537600486575,0.0318028500195499,0.0326781578182531,0.4464285714285714,True,194,112,-0.3445507107727992,-15.504781984775963,0.0791537600486575,3.5619192021895887,0.4237044708214567,19.066701186965552,58,,,,,,,,0.0,0.0,0.0,0.0,False,0.4237044708214567,19.066701186965552,0.0791537600486575,3.5619192021895887
2022,00-0034286,R.James,Pass Catcher,24.49580530790889,70.0,57.0,44.0,569.0,4.0,30.99882541357701,-6.503020105668126,509.0,176.0,NYG,NYG,-0.5533195314928889,2.0,0.0,6.0,0.0,23.942485776416,72.0,59.0,44.0,0.532055239475911,0.3325345246724444,0.4058048436680678,0.6111111111111112,True,44,42,0.1085595301897872,4.885178858540427,0.532055239475911,23.942485776416,0.4234957092861238,19.05730691787557,59,,,,,,,,0.0,0.0,0.0,0.0,False,0.4234957092861238,19.05730691787557,0.532055239475911,23.942485776416
2022,00-0036829,C.Huntley,RB,-0.7645436585880816,2.0,2.0,0.0,3.0,0.0,-1.970150808338076,1.2056071497499945,-6.0,9.0,ATL,ATL,3.980997468635906,76.0,36.0,366.0,1.0,3.2164538100478244,78.0,78.0,36.0,0.0714767513343961,0.0412365873083054,0.0412365873083054,0.4615384615384615,True,200,114,-0.3445507107727992,-15.504781984775963,0.0714767513343961,3.2164538100478244,0.4160274621071953,18.721235794823787,60,,,,,,,,0.0,0.0,0.0,0.0,False,0.4160274621071953,18.721235794823787,0.0714767513343961,3.2164538100478244
2022,00-0036425,D.Dallas,RB,0.1127949219270827,19.0,17.0,10.0,126.0,0.0,-13.18216265097726,13.294957572904345,10.0,126.0,SEA,SEA,3.0860835617058915,35.0,15.0,186.0,0.0,3.1988784836329742,54.0,52.0,25.0,0.0710861885251772,0.0592384904376476,0.0615168939160187,0.4629629629629629,True,202,115,-0.3445507107727992,-15.504781984775963,0.0710861885251772,3.1988784836329742,0.4156368992979764,18.703660468408938,61,,,,,,,,0.0,0.0,0.0,0.0,False,0.4156368992979764,18.703660468408938,0.0710861885251772,3.1988784836329742
2022,00-0032464,K.Raymond,Pass Catcher,21.02153123925591,64.0,47.0,34.0,616.0,0.0,28.72242976358393,-7.700898524328021,638.0,218.0,DET,DET,2.2991403104388155,7.0,5.0,36.0,0.0,23.32067154969473,71.0,54.0,39.0,0.5182371455487716,0.3284601626717567,0.4318642879573097,0.5492957746478874,True,45,43,0.1085595301897872,4.885178858540427,0.5182371455487716,23.32067154969473,0.4096776153589844,18.4354926911543,62,,,,,,,,0.0,0.0,0.0,0.0,False,0.4096776153589844,18.4354926911543,0.5182371455487716,23.32067154969473
2022,00-0035208,O.Zaccheaus,Pass Catcher,23.67755891322728,61.0,40.0,31.0,533.0,3.0,51.262379096310354,-27.584820183083075,718.0,193.0,ATL,ATL,-0.4712316136574372,2.0,1.0,7.0,0.0,23.20632729956984,63.0,42.0,32.0,0.5156961622126631,0.3683544015804736,0.5525316023707104,0.5079365079365079,True,46,44,0.1085595301897872,4.885178858540427,0.5156961622126631,23.20632729956984,0.4071366320228758,18.32114844102941,63,,,,,,,,0.0,0.0,0.0,0.0,False,0.4071366320228758,18.32114844102941,0.5156961622126631,23.20632729956984
2022,00-0036383,E.Benjamin,RB,3.427317385395777,34.0,25.0,14.0,193.0,0.0,-33.58943620798527,37.01675359338105,-42.0,234.0,ARI,"ARI,NO",-0.8726402818136851,78.0,31.0,315.0,2.0,2.554677103582091,112.0,103.0,45.0,0.0567706023018242,0.0228096169962686,0.0248026903260397,0.4017857142857143,True,217,117,-0.3445507107727992,-15.504781984775963,0.0567706023018242,2.554677103582091,0.4013213130746234,18.059459088358054,64,,,,,,,,0.0,0.0,0.0,0.0,False,0.4013213130746234,18.059459088358054,0.0567706023018242,2.554677103582091
2022,00-0033526,S.Perine,RB,6.449811524648912,51.0,38.0,19.0,287.0,4.0,-37.8564354609407,44.30624698558962,12.0,321.0,CIN,CIN,-3.926189888672572,96.0,40.0,394.0,2.0,2.52362163597634,147.0,134.0,59.0,0.0560804807994742,0.017167494122288,0.0188329972834055,0.4013605442176871,True,219,118,-0.3445507107727992,-15.504781984775963,0.0560804807994742,2.52362163597634,0.4006311915722734,18.028403620752304,65,,,,,,,,0.0,0.0,0.0,0.0,False,0.4006311915722734,18.028403620752304,0.0560804807994742,2.52362163597634
2022,00-0036919,K.Gainwell,RB,-5.372129849546853,29.0,23.0,11.0,169.0,0.0,-15.6995440054161,10.327414155869247,35.0,146.0,PHI,PHI,7.876657316205789,53.0,29.0,240.0,4.0,2.5045274666589368,82.0,76.0,40.0,0.0556561659257541,0.0305430178860845,0.0329543087718281,0.4878048780487805,True,224,120,-0.3445507107727992,-15.504781984775963,0.0556561659257541,2.5045274666589368,0.4002068766985533,18.009309451434902,66,,,,,,,,0.0,0.0,0.0,0.0,False,0.4002068766985533,18.009309451434902,0.0556561659257541,2.5045274666589368
2022,00-0028002,R.Cobb,Pass Catcher,22.56483781379832,50.0,34.0,28.0,417.0,1.0,33.527879568428034,-10.963041754629716,475.0,185.0,GB,GB,0.0,0.0,0.0,0.0,0.0,22.56483781379832,50.0,34.0,28.0,0.5014408403066294,0.4512967562759664,0.6636717004058329,0.56,True,49,47,0.1085595301897872,4.885178858540427,0.5014408403066294,22.56483781379832,0.3928813101168421,17.679658955257892,67,,,,,,,,0.0,0.0,0.0,0.0,False,0.3928813101168421,17.679658955257892,0.5014408403066294,22.56483781379832
2022,00-0033282,C.Samuel,Pass Catcher,24.73675841993349,93.0,64.0,43.0,656.0,4.0,26.54179937485605,-0.8580409549225627,615.0,289.0,WAS,WAS,-2.2834938880987465,38.0,15.0,187.0,1.0,22.453264531834748,131.0,102.0,58.0,0.4989614340407721,0.1713989658918683,0.2201300444297524,0.4427480916030534,True,50,48,0.1085595301897872,4.885178858540427,0.4989614340407721,22.453264531834748,0.3904019038509849,17.56808567329432,68,,,,,,,,0.0,0.0,0.0,0.0,False,0.3904019038509849,17.56808567329432,0.4989614340407721,22.453264531834748
2022,00-0033885,D.Njoku,Pass Catcher,24.657573101232835,80.0,58.0,46.0,628.0,4.0,32.707252932625124,-8.049679831392293,535.0,332.0,CLE,CLE,-2.48257483902853,2.0,0.0,-8.0,0.0,20.530578130913277,82.0,60.0,46.0,0.4562350695758505,0.2704268080756623,0.3695833043700717,0.5609756097560976,True,52,50,0.1085595301897872,4.885178858540427,0.4927777391600956,22.174998262204305,0.3476755393860633,15.645399272372849,80,,David Njoku,52.3,334.0,457.0,True,0.36893203883495146,0.7308533916849015,-0.05,-0.036542669584245076,-1.6444201312910285,True,0.3842182089703084,17.289819403663877,0.4927777391600956,22.174998262204305
2022,00-0036252,M.Pittman,Pass Catcher,20.61426901072633,142.0,99.0,73.0,925.0,4.0,62.49396909525967,-40.93270008453334,985.0,344.0,IND,IND,1.5096065041725524,3.0,2.0,30.0,0.0,22.123875514898884,145.0,102.0,75.0,0.4916416781088641,0.1525784518268888,0.2169007403421459,0.5172413793103449,True,53,51,0.1085595301897872,4.885178858540427,0.4916416781088641,22.123875514898884,0.3830821479190768,17.238696656358456,69,,,,,,,,0.0,0.0,0.0,0.0,False,0.3830821479190768,17.238696656358456,0.4916416781088641,22.123875514898884
2022,00-0037197,I.Pacheco,RB,5.313610231271014,14.0,13.0,8.0,130.0,0.0,-10.559686174499802,15.873296405770816,-9.0,157.0,KC,KC,-3.838218867450716,170.0,83.0,830.0,5.0,1.475391363820298,184.0,183.0,91.0,0.0327864747515621,0.0080184313251103,0.0080622478897284,0.4945652173913043,True,250,123,-0.3445507107727992,-15.504781984775963,0.0327864747515621,1.475391363820298,0.3773371855243613,16.98017334859626,70,,,,,,,,0.0,0.0,0.0,0.0,False,0.3773371855243613,16.98017334859626,0.0327864747515621,1.475391363820298
2022,00-0035243,M.Sanders,RB,-11.284990536165424,26.0,20.0,11.0,78.0,0.0,-21.55527002597228,10.270279489806851,23.0,103.0,PHI,PHI,12.698613178494387,260.0,127.0,1269.0,11.0,1.4136226423289635,286.0,280.0,138.0,0.0314138364961991,0.0049427365116397,0.005048652294032,0.4825174825174825,True,253,124,-0.3445507107727992,-15.504781984775963,0.0314138364961991,1.4136226423289635,0.3759645472689983,16.918404627104927,71,,,,,,,,0.0,0.0,0.0,0.0,False,0.3759645472689983,16.918404627104927,0.0314138364961991,1.4136226423289635
2022,00-0034364,J.Akins,Pass Catcher,21.46381015403336,56.0,37.0,29.0,497.0,7.0,17.209816796181258,4.1479933578521,332.0,270.0,HOU,HOU,0.0,0.0,0.0,0.0,0.0,21.06993706869419,56.0,37.0,29.0,0.46822082374875973,0.3832823241791671,0.5801029771360366,0.5178571428571429,True,54,52,0.1085595301897872,4.885178858540427,0.476973558978519,21.46381015403336,0.35966129355897253,16.18475821015376,74,,Jordan Akins,51.6,80.0,457.0,True,0.34951456310679613,0.175054704595186,-0.05,-0.0087527352297593,-0.3938730853391685,True,0.3684140287887318,16.57863129549293,0.476973558978519,21.46381015403336
2022,00-0034777,D.Chark,Pass Catcher,21.15313317053699,52.0,30.0,26.0,502.0,3.0,71.21264161664294,-50.05950844610595,799.0,132.0,DET,DET,0.0,0.0,0.0,0.0,0.0,21.15313317053699,52.0,30.0,26.0,0.4700696260119331,0.4067910225103267,0.7051044390178997,0.5,True,56,53,0.1085595301897872,4.885178858540427,0.4700696260119331,21.15313317053699,0.3615100958221458,16.26795431199656,73,,,,,,,,0.0,0.0,0.0,0.0,False,0.3615100958221458,16.26795431199656,0.4700696260119331,21.15313317053699
2022,00-0035700,J.Jacobs,RB,2.3078707481733183,64.0,53.0,32.0,400.0,0.0,-44.28709036891814,46.59496111709146,35.0,374.0,LV,LV,-1.6810852129001013,341.0,151.0,1653.0,12.0,0.626785535273217,405.0,394.0,183.0,0.0139285674505159,0.0015476186056128,0.0015908262316579,0.4518518518518518,True,273,125,-0.3445507107727992,-15.504781984775963,0.0139285674505159,0.626785535273217,0.3584792782233151,16.13156752004918,75,,,,,,,,0.0,0.0,0.0,0.0,False,0.3584792782233151,16.13156752004918,0.0139285674505159,0.626785535273217
2022,00-0031687,R.Mostert,RB,1.4352303486020006,42.0,31.0,17.0,202.0,2.0,-18.85591229758559,20.29114264618759,48.0,179.0,MIA,MIA,-0.9878382243332452,181.0,77.0,891.0,3.0,0.4473921242687553,223.0,212.0,94.0,0.0099420472059723,0.0020062427097253,0.0021103402088148,0.42152466367713,True,281,128,-0.3445507107727992,-15.504781984775963,0.0099420472059723,0.4473921242687553,0.3544927579787715,15.95217410904472,76,,,,,,,,0.0,0.0,0.0,0.0,False,0.3544927579787715,15.95217410904472,0.0099420472059723,0.4473921242687553
2022,00-0034830,H.Hurst,Pass Catcher,20.734153085926952,68.0,52.0,38.0,414.0,2.0,-1.218104238272644,21.9522573241996,340.0,186.0,CIN,CIN,0.0,0.0,0.0,0.0,0.0,20.734153085926952,68.0,52.0,38.0,0.4607589574650433,0.304914015969514,0.3987337131909029,0.5588235294117647,True,57,54,0.1085595301897872,4.885178858540427,0.4607589574650433,20.734153085926952,0.3521994272752561,15.848974227386524,77,,Hayden Hurst,58.7,149.0,457.0,True,0.5533980582524272,0.32603938730853393,0.0,0.0,0.0,True,0.3521994272752561,15.848974227386524,0.4607589574650433,20.734153085926952
2022,00-0036906,K.Herbert,RB,-0.8638497822486304,12.0,9.0,3.0,57.0,1.0,-11.969409842218738,11.105560059970108,-29.0,81.0,CHI,CHI,1.1719680123734584,129.0,53.0,731.0,4.0,0.308118230124828,141.0,138.0,56.0,0.0068470717805517,0.0021852356746441,0.002232740798006,0.3971631205673759,True,290,130,-0.3445507107727992,-15.504781984775963,0.0068470717805517,0.308118230124828,0.3513977825533509,15.812900214900791,78,,,,,,,,0.0,0.0,0.0,0.0,False,0.3513977825533509,15.812900214900791,0.0068470717805517,0.308118230124828
2022,00-0037809,C.Okonkwo,Pass Catcher,23.836594198618386,47.0,32.0,26.0,452.0,3.0,20.65820874457131,2.125385454047072,353.0,252.0,TEN,TEN,-3.174897769931704,3.0,0.0,2.0,0.0,20.66169642868668,50.0,35.0,26.0,0.4591488095263707,0.4132339285737336,0.5903341836767624,0.52,True,58,55,0.1085595301897872,4.885178858540427,0.4591488095263707,20.66169642868668,0.3505892793365834,15.776517570146254,79,,Chigoziem Okonkwo,55.3,182.0,457.0,True,0.42718446601941745,0.3982494529540481,0.0,0.0,0.0,True,0.3505892793365834,15.776517570146254,0.4591488095263707,20.66169642868668
2022,00-0034411,R.Gage,Pass Catcher,20.507765041897304,72.0,51.0,41.0,432.0,5.0,29.903669913794147,-9.50190487189684,383.0,171.0,TB,TB,0.0,0.0,0.0,0.0,0.0,20.507765041897304,72.0,51.0,41.0,0.4557281120421623,0.2848300700263514,0.402113040037202,0.5694444444444444,True,60,56,0.1085595301897872,4.885178858540427,0.4557281120421623,20.507765041897304,0.347168581852375,15.622586183356876,81,,,,,,,,0.0,0.0,0.0,0.0,False,0.347168581852375,15.622586183356876,0.4557281120421623,20.507765041897304
2022,00-0035689,D.Knox,Pass Catcher,20.464161983473176,65.0,48.0,39.0,517.0,6.0,31.857575502844,-11.39341351937082,507.0,193.0,BUF,BUF,0.0,0.0,0.0,0.0,0.0,29.858035068812345,65.0,48.0,39.0,0.6635118904180521,0.3148332612842027,0.4263367079890245,0.6,True,61,57,0.1085595301897872,4.885178858540427,0.4547591551882928,20.464161983473176,0.5549523602282648,24.972856210271917,44,,Dawson Knox,65.9,318.0,457.0,True,0.9077669902912622,0.6958424507658644,0.3,0.20875273522975932,9.39387308533917,True,0.3461996249985055,15.578983124932748,0.4547591551882928,20.464161983473176
